Area,Room,Parking,Warehouse,Elevator,Address,Address_Type,Price_Dollar
75,2,TRUE,TRUE,TRUE,Saadat Abad,9,183333.33
119,2,TRUE,TRUE,TRUE,Shahran,1,156666.67
105,2,TRUE,TRUE,TRUE,Saadat Abad,9,160000
115,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,210000
179,3,TRUE,TRUE,TRUE,Velenjak,17,268500
86,2,TRUE,TRUE,TRUE,Central Janatabad,36,120000
48,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,58333.33
70,2,FALSE,TRUE,TRUE,Komeil,109,41666.67
102,2,TRUE,TRUE,TRUE,Saadat Abad,9,204000
85,2,TRUE,FALSE,TRUE,Pardis,2,15666.67
120,2,TRUE,TRUE,TRUE,Shahrake Qods,3,35000
180,3,TRUE,TRUE,TRUE,Saadat Abad,9,483333.33
138,3,TRUE,TRUE,TRUE,Saadat Abad,9,310000
87,2,TRUE,TRUE,TRUE,Shahrake Qods,3,32000
705,5,TRUE,TRUE,FALSE,Abazar,92,3033333.33
200,3,TRUE,TRUE,TRUE,Saadat Abad,9,533333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,19000
75,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,111666.67
66,2,TRUE,TRUE,TRUE,Ostad Moein,28,52666.67
70,1,FALSE,TRUE,FALSE,Saadat Abad,9,110000
100,2,TRUE,TRUE,TRUE,Ostad Moein,28,93333.33
210,3,TRUE,TRUE,TRUE,Saadat Abad,9,546666.67
110,2,TRUE,TRUE,TRUE,Saadat Abad,9,296666.67
101,2,TRUE,TRUE,TRUE,Saadat Abad,9,185166.67
85,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,166666.67
165,3,TRUE,TRUE,TRUE,Saadat Abad,9,350000
300,4,TRUE,TRUE,TRUE,Saadat Abad,9,1000000
245,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,633333.33
105,2,TRUE,TRUE,FALSE,Andisheh,6,33333.33
135,2,TRUE,TRUE,TRUE,Saadat Abad,9,293333.33
130,3,TRUE,TRUE,TRUE,Saadat Abad,9,310000
83,2,TRUE,FALSE,TRUE,Saadat Abad,9,153333.33
60,1,TRUE,TRUE,TRUE,Saadat Abad,9,155000
52,1,TRUE,TRUE,TRUE,Southern Program Organization,43,91666.67
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,100000
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,373333.33
120,2,TRUE,TRUE,TRUE,Saadat Abad,9,226666.67
62,1,TRUE,TRUE,TRUE,Shahrake Qods,3,17000
150,3,TRUE,TRUE,TRUE,Saadat Abad,9,316666.67
69,2,TRUE,TRUE,FALSE,Shahran,1,61666.67
97,2,TRUE,TRUE,TRUE,Pardis,2,25666.67
70,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,86666.67
100,2,TRUE,TRUE,TRUE,Jeyhoon,700,76666.67
103,2,TRUE,TRUE,TRUE,Azarbaijan,60,105000
85,2,TRUE,TRUE,TRUE,Shahran,1,88333.33
150,3,TRUE,TRUE,TRUE,Punak,31,350000
66,2,TRUE,TRUE,TRUE,Qalandari,82,141666.67
106,2,TRUE,TRUE,TRUE,Pardis,2,26666.67
101,2,TRUE,FALSE,TRUE,Pirouzi,12,110000
290,4,TRUE,TRUE,TRUE,Aqdasieh,33,900000
106,2,TRUE,TRUE,TRUE,Saadat Abad,9,200000
107,3,TRUE,TRUE,FALSE,Eram,515,99000
122,2,TRUE,TRUE,TRUE,Jeyhoon,700,130000
195,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,650000
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,106666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,23333.33
98,2,TRUE,TRUE,TRUE,Pardis,2,25666.67
200,3,TRUE,TRUE,TRUE,Gheitarieh,70,533333.33
400,4,TRUE,TRUE,TRUE,Elahieh,123,2100000
110,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,276666.67
95,2,TRUE,TRUE,TRUE,Ostad Moein,28,98333.33
60,1,TRUE,TRUE,TRUE,Southern Program Organization,43,80000
76,2,FALSE,FALSE,FALSE,Parand,30,11500
222,3,TRUE,TRUE,TRUE,Gheitarieh,70,660000
120,2,TRUE,TRUE,TRUE,Punak,31,200000
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,200000
270,3,TRUE,TRUE,TRUE,Kamranieh,71,883333.33
110,2,TRUE,TRUE,FALSE,Southern Program Organization,43,119333.33
84,2,TRUE,TRUE,TRUE,Shahrake Qods,3,32733.33
76,2,TRUE,TRUE,TRUE,Shahrake Qods,3,29000
75,2,FALSE,TRUE,TRUE,Parand,30,13333.33
170,4,TRUE,TRUE,TRUE,Andisheh,6,102000
92,2,FALSE,TRUE,FALSE,Andisheh,6,31000
122,3,TRUE,TRUE,FALSE,Parand,30,28333.33
170,3,TRUE,TRUE,TRUE,Ekhtiarieh,86,260000
147,3,TRUE,TRUE,TRUE,Pasdaran,68,278333.33
47,1,FALSE,TRUE,FALSE,Jeyhoon,700,28333.33
100,2,TRUE,TRUE,TRUE,Pasdaran,68,200000
180,3,TRUE,TRUE,TRUE,Saadat Abad,9,450000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,41,105000
180,3,TRUE,TRUE,TRUE,Saadat Abad,9,450000
80,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,85000
59,1,TRUE,FALSE,TRUE,Pirouzi,12,53333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,28333.33
50,1,FALSE,TRUE,TRUE,Ostad Moein,28,33333.33
123,3,TRUE,TRUE,TRUE,Gheitarieh,70,246666.67
56,1,TRUE,TRUE,TRUE,Feiz Garden,22,73333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,31500
57,1,TRUE,TRUE,TRUE,Azarbaijan,60,58333.33
78,2,TRUE,TRUE,TRUE,Southern Janatabad,19,116666.67
92,2,TRUE,TRUE,TRUE,Southern Janatabad,19,129333.33
100,2,TRUE,TRUE,TRUE,Pardis,2,35000
152,3,TRUE,TRUE,TRUE,Saadat Abad,9,326666.67
155,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,300000
115,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,129000
145,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,366666.67
115,2,TRUE,TRUE,TRUE,Yousef Abad,114,180000
60,1,TRUE,TRUE,FALSE,Central Janatabad,36,73000
160,3,TRUE,TRUE,TRUE,Gheitarieh,70,340000
101,2,TRUE,TRUE,TRUE,North Program Organization,5,171666.67
98,2,TRUE,TRUE,TRUE,Southern Janatabad,19,120000
92,2,TRUE,TRUE,TRUE,Punak,31,129000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,41,129333.33
106,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,98666.67
135,3,TRUE,TRUE,TRUE,Dehkade Olampic,75,140000
105,2,TRUE,TRUE,TRUE,Pardis,2,29666.67
115,2,TRUE,TRUE,FALSE,Tarasht,122,120000
110,2,TRUE,TRUE,FALSE,Water Organization,23,131666.67
90,2,FALSE,TRUE,TRUE,Northern Janatabad,41,105000
190,3,TRUE,TRUE,TRUE,Aqdasieh,33,800000
54,1,FALSE,TRUE,TRUE,Punak,31,66666.67
133,3,TRUE,TRUE,TRUE,Gheitarieh,70,443333.33
200,3,TRUE,TRUE,TRUE,Ajudaniye,119,900000
220,3,TRUE,TRUE,TRUE,Kamranieh,71,1120000
130,3,TRUE,TRUE,TRUE,Gheitarieh,70,290000
123,3,TRUE,TRUE,FALSE,Azadshahr,110,115000
105,2,TRUE,TRUE,TRUE,Dehkade Olampic,75,136666.67
103,3,TRUE,TRUE,TRUE,Shahran,1,137600
105,2,TRUE,TRUE,TRUE,Pardis,2,23666.67
161,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,213333.33
115,3,FALSE,TRUE,TRUE,Shahrake Qods,3,53333.33
85,2,FALSE,FALSE,FALSE,Azadshahr,110,103333.33
50,2,TRUE,TRUE,FALSE,Shahran,1,60666.67
160,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,223333.33
232,3,TRUE,TRUE,TRUE,Farmanieh,29,766666.67
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,107333.33
117,2,TRUE,TRUE,TRUE,Shahran,1,129333.33
100,2,TRUE,TRUE,FALSE,Yousef Abad,114,131666.67
85,2,TRUE,TRUE,FALSE,Northern Janatabad,41,98333.33
145,3,TRUE,TRUE,TRUE,Farmanieh,29,366666.67
127,3,TRUE,TRUE,TRUE,Hakimiyeh,117,149333.33
79,2,TRUE,TRUE,TRUE,Shahran,1,98333.33
120,2,TRUE,TRUE,TRUE,Gheitarieh,70,366666.67
173,3,TRUE,TRUE,TRUE,Niavaran,80,366666.67
195,3,TRUE,TRUE,TRUE,Farmanieh,29,576000
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,266666.67
140,3,TRUE,TRUE,TRUE,Gheitarieh,70,371666.67
93,2,TRUE,TRUE,TRUE,Atabak,516,43333.33
80,2,TRUE,TRUE,TRUE,Yousef Abad,114,141666.67
119,2,TRUE,TRUE,TRUE,Shahran,1,180000
100,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,216666.67
115,2,TRUE,TRUE,TRUE,Shahran,1,128000
52,1,TRUE,TRUE,TRUE,Ekhtiarieh,86,123333.33
136,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,45333.33
95,2,TRUE,TRUE,TRUE,Shahran,1,166666.67
83,3,TRUE,TRUE,TRUE,Shahran,1,103333.33
100,2,TRUE,TRUE,TRUE,Shahrake Qods,3,56666.67
70,2,TRUE,TRUE,FALSE,Shahran,1,85000
73,2,TRUE,TRUE,FALSE,Shahran,1,86000
70,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,66666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,16666.67
69,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,68333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,17666.67
66,1,TRUE,TRUE,TRUE,Pardis,2,24000
98,2,TRUE,TRUE,TRUE,Pardis,2,33333.33
64,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,66000
65,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,66666.67
85,2,TRUE,TRUE,TRUE,Central Janatabad,36,111666.67
85,2,TRUE,TRUE,TRUE,Punak,31,150000
93,2,TRUE,TRUE,TRUE,Gheitarieh,70,186666.67
155,3,TRUE,TRUE,TRUE,Heravi,73,300000
450,2,FALSE,FALSE,FALSE,Absard,88,150000
117,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,226666.67
85,2,TRUE,TRUE,TRUE,Pakdasht,34,21333.33
500,4,TRUE,TRUE,FALSE,Damavand,76,666666.67
900,3,TRUE,TRUE,FALSE,Damavand,76,283333.33
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,29166.67
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,29000
58,2,TRUE,TRUE,TRUE,Sabalan,517,40000
118,2,TRUE,TRUE,TRUE,Shahrake Qods,3,32000
98,2,TRUE,TRUE,TRUE,Gheitarieh,70,290000
60,1,FALSE,TRUE,TRUE,Narmak,8,70000
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,246666.67
110,2,TRUE,TRUE,TRUE,Heravi,73,166666.67
190,3,TRUE,TRUE,TRUE,Gheitarieh,70,400000
235,3,TRUE,TRUE,TRUE,Gheitarieh,70,800000
150,3,TRUE,TRUE,TRUE,Gheitarieh,70,483333.33
197,3,TRUE,TRUE,TRUE,Gheitarieh,70,443333.33
153,2,TRUE,TRUE,TRUE,Gheitarieh,70,443333.33
99,2,TRUE,TRUE,TRUE,Heravi,73,163333.33
195,3,TRUE,TRUE,TRUE,Gheitarieh,70,663333.33
125,2,TRUE,TRUE,TRUE,Gheitarieh,70,386666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,243333.33
103,2,TRUE,TRUE,TRUE,Heravi,73,221333.33
235,3,TRUE,TRUE,TRUE,Gheitarieh,70,850000
107,2,TRUE,TRUE,TRUE,Velenjak,17,440000
195,3,TRUE,TRUE,TRUE,Gheitarieh,70,650000
170,3,FALSE,FALSE,FALSE,Gheitarieh,70,483333.33
153,3,TRUE,TRUE,TRUE,Gheitarieh,70,433333.33
90,2,TRUE,TRUE,TRUE,Pirouzi,12,88333.33
88,2,TRUE,TRUE,TRUE,Gheitarieh,70,253333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,283333.33
100,2,TRUE,TRUE,TRUE,Saadat Abad,9,216666.67
203,3,TRUE,TRUE,TRUE,Araj,130,460000
200,3,TRUE,TRUE,TRUE,Aqdasieh,33,443333.33
200,3,TRUE,TRUE,TRUE,Araj,130,456666.67
116,3,TRUE,TRUE,TRUE,Gheitarieh,70,266666.67
202,3,FALSE,FALSE,FALSE,Araj,130,443333.33
202,3,TRUE,TRUE,TRUE,Aqdasieh,33,440000
61,1,TRUE,TRUE,TRUE,Si Metri Ji,102,43933.33
70,2,TRUE,TRUE,TRUE,Jeyhoon,700,51666.67
62,2,TRUE,TRUE,TRUE,Beryanak,63,46666.67
200,3,TRUE,TRUE,TRUE,Araj,130,443333.33
120,3,TRUE,TRUE,TRUE,Ostad Moein,28,131666.67
87,2,TRUE,TRUE,TRUE,Amirabad,112,159333.33
200,3,TRUE,TRUE,TRUE,Aqdasieh,33,446666.67
80,2,TRUE,TRUE,TRUE,Parand,30,16666.67
202,3,FALSE,FALSE,FALSE,Araj,130,450000
57,1,FALSE,TRUE,TRUE,Ostad Moein,28,44000
202,3,TRUE,TRUE,TRUE,Araj,130,456666.67
84,2,TRUE,TRUE,TRUE,Pirouzi,12,75000
202,3,TRUE,TRUE,TRUE,Aqdasieh,33,490000
93,2,TRUE,TRUE,TRUE,Saadat Abad,9,186666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,266666.67
100,2,TRUE,TRUE,TRUE,Saadat Abad,9,246666.67
153,2,TRUE,TRUE,TRUE,Aqdasieh,33,350000
122,3,TRUE,TRUE,TRUE,Saadat Abad,9,266666.67
150,2,TRUE,TRUE,TRUE,Aqdasieh,33,350000
56,2,TRUE,TRUE,TRUE,Ostad Moein,28,50000
150,2,TRUE,TRUE,TRUE,Araj,130,350000
202,3,TRUE,TRUE,TRUE,Araj,130,476666.67
201,3,TRUE,TRUE,TRUE,Aqdasieh,33,473333.33
140,3,TRUE,TRUE,TRUE,Shahrake Qods,3,86333.33
200,3,TRUE,TRUE,TRUE,Aqdasieh,33,466666.67
67,2,TRUE,TRUE,FALSE,Jeyhoon,700,50000
86,2,TRUE,TRUE,TRUE,Gheitarieh,70,240000
120,3,TRUE,TRUE,TRUE,Ostad Moein,28,131666.67
84,2,TRUE,TRUE,TRUE,Gheitarieh,70,246666.67
86,2,TRUE,TRUE,TRUE,Central Janatabad,36,126666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,243333.33
67,2,TRUE,TRUE,TRUE,Shahran,1,76666.67
90,2,TRUE,TRUE,TRUE,Northern Janatabad,41,160000
83,2,TRUE,TRUE,TRUE,Gheitarieh,70,243333.33
70,2,TRUE,TRUE,TRUE,Jeyhoon,700,57666.67
88,2,TRUE,TRUE,TRUE,Shahrake Qods,3,37840
167,3,TRUE,TRUE,TRUE,Gheitarieh,70,366666.67
100,2,FALSE,FALSE,FALSE,Shahrake Qods,3,21666.67
100,2,TRUE,TRUE,TRUE,Shahrake Qods,3,33333.33
60,2,TRUE,TRUE,TRUE,Southern Janatabad,19,76666.67
155,3,TRUE,TRUE,TRUE,Gheitarieh,70,366666.67
76,2,TRUE,TRUE,TRUE,Jeyhoon,700,61666.67
90,2,TRUE,TRUE,TRUE,Shahrake Qods,3,30000
65,1,TRUE,TRUE,TRUE,Shahrake Qods,3,17833.33
80,2,TRUE,TRUE,TRUE,Shahrake Qods,3,22666.67
135,2,TRUE,TRUE,TRUE,Gheitarieh,70,290000
94,2,TRUE,TRUE,TRUE,Shahrake Qods,3,31666.67
110,2,TRUE,TRUE,TRUE,Gheitarieh,70,273333.33
115,3,TRUE,TRUE,TRUE,Farmanieh,29,230000
170,3,TRUE,TRUE,TRUE,Gheitarieh,70,373333.33
115,3,FALSE,TRUE,TRUE,Farmanieh,29,230000
60,1,FALSE,FALSE,FALSE,Damavand,76,30000
105,2,TRUE,TRUE,TRUE,Saadat Abad,9,193333.33
61,2,FALSE,TRUE,FALSE,Salsabil,20,34666.67
100,2,TRUE,TRUE,TRUE,Saadat Abad,9,200000
145,3,TRUE,TRUE,TRUE,Jeyhoon,700,153333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,15966.67
87,2,TRUE,TRUE,TRUE,Pardis,2,16533.33
115,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,216666.67
85,2,TRUE,TRUE,TRUE,Pardis,2,23000
67,2,TRUE,TRUE,FALSE,Punak,31,76000
94,2,TRUE,TRUE,TRUE,Shahran,1,76000
90,2,TRUE,TRUE,TRUE,Shahran,1,106666.67
86,2,TRUE,TRUE,TRUE,Pardis,2,29666.67
58,1,TRUE,TRUE,TRUE,Shahrake Gharb,4,113333.33
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,95000
57,1,TRUE,TRUE,TRUE,Southern Program Organization,43,80000
75,2,TRUE,TRUE,TRUE,Shahran,1,116666.67
153,3,TRUE,TRUE,TRUE,Punak,31,250000
95,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,170000
101,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,218833.33
40,0,FALSE,FALSE,FALSE,Pakdasht,34,5500
88,2,TRUE,TRUE,TRUE,Railway,35,95333.33
141,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,127000
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,59666.67
120,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,51000
66,2,FALSE,TRUE,FALSE,Beryanak,63,33333.33
70,2,TRUE,TRUE,TRUE,Punak,31,116666.67
75,2,TRUE,FALSE,TRUE,Heshmatieh,64,100000
70,2,FALSE,TRUE,TRUE,Elm-o-Sanat,65,60000
150,3,TRUE,TRUE,TRUE,Saadat Abad,9,666666.67
95,2,TRUE,TRUE,TRUE,Golestan,66,31666.67
65,2,TRUE,TRUE,FALSE,Jeyhoon,700,48333.33
88,3,FALSE,TRUE,TRUE,Parand,30,15833.33
113,3,TRUE,TRUE,FALSE,Gheitarieh,70,200000
50,1,TRUE,TRUE,FALSE,Shahrake Qods,3,12000
45,1,FALSE,FALSE,TRUE,Ostad Moein,28,40000
53,1,FALSE,TRUE,TRUE,Narmak,8,45000
100,2,TRUE,TRUE,TRUE,Andisheh,6,60000
50,1,TRUE,TRUE,FALSE,Shahryar,40,16666.67
43,0,FALSE,TRUE,FALSE,Nasim Shahr,518,12000
85,2,TRUE,TRUE,FALSE,Baghestan,39,25500
134,3,TRUE,TRUE,TRUE,North Program Organization,5,213333.33
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,100000
90,2,TRUE,TRUE,TRUE,Shahrake Qods,3,42000
135,2,TRUE,TRUE,FALSE,SabaShahr,519,73333.33
130,3,TRUE,TRUE,TRUE,Railway,35,195000
55,1,TRUE,TRUE,FALSE,Andisheh,6,18333.33
200,5,FALSE,FALSE,FALSE,Dehkade Olampic,75,400000
107,2,TRUE,TRUE,TRUE,Shahrake Madaen,520,26666.67
150,2,TRUE,TRUE,TRUE,Pakdasht,34,42333.33
56,1,FALSE,TRUE,FALSE,Ostad Moein,28,40000
160,3,TRUE,TRUE,FALSE,Azadshahr,110,150000
138,3,TRUE,TRUE,TRUE,Salsabil,20,119466.67
125,3,TRUE,TRUE,TRUE,Tehransar,507,125000
83,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,83666.67
131,3,TRUE,TRUE,TRUE,Railway,35,195000
115,2,TRUE,TRUE,TRUE,Central Janatabad,36,162333.33
50,1,TRUE,TRUE,FALSE,Andisheh,6,21666.67
80,2,TRUE,TRUE,TRUE,Central Janatabad,36,113166.67
40,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,24000
68,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,71666.67
110,2,TRUE,TRUE,TRUE,Shahran,1,130666.67
50,1,TRUE,TRUE,FALSE,Beryanak,63,27666.67
110,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,185000
95,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,97333.33
65,2,TRUE,TRUE,TRUE,Southern Janatabad,19,75000
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,100800
62,2,FALSE,TRUE,FALSE,Beryanak,63,31000
37,1,FALSE,TRUE,TRUE,Hashemi,74,27666.67
41,1,FALSE,TRUE,FALSE,Salsabil,20,25666.67
85,2,TRUE,TRUE,TRUE,Shahrakeh Naft,506,153333.33
150,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,411666.67
83,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,93333.33
174,3,TRUE,TRUE,TRUE,Valiasr,81,333333.33
105,3,TRUE,TRUE,TRUE,Yousef Abad,114,157500
57,2,FALSE,FALSE,TRUE,Waterfall,521,42166.67
200,3,TRUE,TRUE,TRUE,Sadeghieh,49,233333.33
75,2,FALSE,FALSE,FALSE,Baghestan,39,20000
87,2,FALSE,FALSE,FALSE,Pardis,2,30000
63,2,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,42000
64,2,TRUE,TRUE,TRUE,Central Janatabad,36,74666.67
65,2,FALSE,FALSE,FALSE,Ostad Moein,28,40000
87,2,TRUE,TRUE,TRUE,Pardis,2,21666.67
44,1,FALSE,TRUE,FALSE,Shahryar,40,19000
85,2,FALSE,FALSE,FALSE,Pakdasht,34,11833.33
43,1,FALSE,TRUE,FALSE,Ahang,800,26666.67
118,3,TRUE,TRUE,TRUE,Sattarkhan,38,163333.33
92,2,TRUE,TRUE,TRUE,Shahran,1,90000
124,3,TRUE,TRUE,TRUE,Sattarkhan,38,113333.33
56,1,FALSE,TRUE,FALSE,Jeyhoon,700,31666.67
40,1,FALSE,TRUE,FALSE,Pirouzi,12,29000
86,2,TRUE,TRUE,TRUE,Central Janatabad,36,111000
51,2,TRUE,TRUE,FALSE,Shahran,1,61666.67
70,1,FALSE,FALSE,FALSE,Baghestan,39,18666.67
85,2,TRUE,TRUE,TRUE,Shahrake Qods,3,35400
51,1,FALSE,TRUE,FALSE,Ostad Moein,28,30000
131,2,TRUE,TRUE,TRUE,Ray,26,113333.33
48,1,FALSE,TRUE,FALSE,Komeil,109,27333.33
84,2,TRUE,TRUE,FALSE,Andisheh,6,25766.67
95,2,TRUE,TRUE,TRUE,Hashemi,74,78333.33
74,2,TRUE,TRUE,TRUE,Eskandari,505,98666.67
68,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,83333.33
240,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,160000
44,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,25666.67
82,2,TRUE,TRUE,TRUE,Shahran,1,95000
44,1,TRUE,TRUE,FALSE,Salsabil,20,35000
42,1,FALSE,TRUE,FALSE,Pirouzi,12,32000
63,1,TRUE,TRUE,TRUE,Aqdasieh,33,133333.33
110,2,FALSE,TRUE,TRUE,Salehabad,523,25000
235,3,TRUE,TRUE,TRUE,Niavaran,80,1033333.33
500,2,TRUE,TRUE,FALSE,Absard,88,103333.33
57,1,TRUE,TRUE,FALSE,Feiz Garden,22,64333.33
170,3,TRUE,TRUE,TRUE,Pakdasht,34,42666.67
115,2,TRUE,TRUE,FALSE,Golestan,66,68333.33
68,2,TRUE,TRUE,TRUE,Southern Program Organization,43,90000
62,1,FALSE,TRUE,TRUE,Baghestan,39,20666.67
56,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,73333.33
75,2,TRUE,TRUE,TRUE,Shahran,1,103666.67
95,2,TRUE,TRUE,TRUE,Pasdaran,68,195000
144,3,TRUE,TRUE,TRUE,Zafar,10,345600
50,1,FALSE,FALSE,TRUE,Qarchak,58,12666.67
78,2,TRUE,TRUE,FALSE,Sattarkhan,38,70000
95,2,TRUE,FALSE,TRUE,Ray,26,68333.33
90,2,TRUE,TRUE,TRUE,Ray,26,60000
95,2,TRUE,TRUE,TRUE,Punak,31,140000
350,4,TRUE,TRUE,TRUE,Niavaran,80,2400000
80,1,FALSE,FALSE,FALSE,Pishva,524,12666.67
44,1,TRUE,FALSE,TRUE,Ostad Moein,28,33333.33
46,1,TRUE,TRUE,TRUE,Jeyhoon,700,38333.33
78,2,TRUE,TRUE,FALSE,Sattarkhan,38,67000
67,2,FALSE,TRUE,FALSE,Karoon,103,35666.67
49,1,TRUE,TRUE,FALSE,Andisheh,6,3666.67
105,2,TRUE,TRUE,TRUE,Andisheh,6,40000
72,2,FALSE,TRUE,TRUE,Beryanak,63,43000
65,2,FALSE,TRUE,TRUE,Salsabil,20,40666.67
80,2,TRUE,TRUE,TRUE,West Pars,45,72000
66,2,FALSE,TRUE,FALSE,Jeyhoon,700,39566.67
58,2,FALSE,TRUE,FALSE,Jeyhoon,700,40333.33
67,2,FALSE,TRUE,FALSE,Salsabil,20,40500
89,2,TRUE,TRUE,FALSE,Andisheh,6,35600
75,2,TRUE,TRUE,TRUE,Beryanak,63,48333.33
85,2,FALSE,TRUE,TRUE,Si Metri Ji,102,48000
94,2,TRUE,TRUE,TRUE,Central Janatabad,36,143333.33
67,2,TRUE,TRUE,FALSE,Jeyhoon,700,48000
60,1,FALSE,TRUE,TRUE,Shahrake Qods,3,30666.67
67,1,TRUE,FALSE,TRUE,Beryanak,63,47166.67
65,2,FALSE,FALSE,TRUE,Beryanak,63,43666.67
72,2,FALSE,TRUE,TRUE,Beryanak,63,43333.33
62,2,TRUE,TRUE,TRUE,Salsabil,20,45000
37,1,FALSE,TRUE,TRUE,Ostad Moein,28,33300
105,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,118333.33
78,2,FALSE,FALSE,TRUE,Parand,30,13900
53,1,FALSE,TRUE,FALSE,Baghestan,39,15000
80,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,67,81666.67
88,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,95000
39,1,FALSE,TRUE,FALSE,Andisheh,6,12333.33
128,2,TRUE,TRUE,TRUE,Jordan,124,204800
87,2,TRUE,TRUE,TRUE,Shahrake Shahid Bagheri,15,81666.67
48,1,FALSE,TRUE,FALSE,Beryanak,63,27666.67
86,2,TRUE,TRUE,TRUE,Pardis,2,16666.67
86,2,TRUE,TRUE,TRUE,Pardis,2,20000
75,2,TRUE,TRUE,TRUE,Punak,31,76666.67
110,3,TRUE,TRUE,TRUE,Jordan,124,205333.33
172,3,TRUE,TRUE,TRUE,Heravi,73,310000
147,3,TRUE,TRUE,TRUE,Yousef Abad,114,386666.67
70,1,TRUE,TRUE,FALSE,Enghelab,525,51333.33
235,3,TRUE,TRUE,TRUE,Niavaran,80,950000
115,2,TRUE,TRUE,TRUE,Heravi,73,200000
114,2,TRUE,TRUE,TRUE,Pakdasht,34,36333.33
40,1,TRUE,TRUE,FALSE,Pirouzi,12,46000
125,3,TRUE,TRUE,TRUE,Yousef Abad,114,281666.67
90,2,TRUE,TRUE,TRUE,Golestan,66,43833.33
78,2,FALSE,TRUE,TRUE,Gisha,25,59800
47,1,FALSE,TRUE,FALSE,Ostad Moein,28,35000
114,3,TRUE,TRUE,TRUE,Yousef Abad,114,163333.33
65,1,TRUE,TRUE,TRUE,Southern Janatabad,19,83333.33
